# column 1: z  (column position)
# column 2: V  (velocity)
# column 3: Pt (total pressure)
# column 4: component 0 Q     (loading) 
# column 5: component 0 Qeq   (equilibrium loading)
# column 6: component 0 P     (partial pressure)
# column 7: component 0 Pnorm (normalized partial pressure)
# column 8: component 0 Dpdt  (derivative P with t)
# column 9: component 0 Dqdt  (derivative Q with t)
# column 10: component 1 Q     (loading) 
# column 11: component 1 Qeq   (equilibrium loading)
# column 12: component 1 P     (partial pressure)
# column 13: component 1 Pnorm (normalized partial pressure)
# column 14: component 1 Dpdt  (derivative P with t)
# column 15: component 1 Dqdt  (derivative Q with t)
0.296867 0.0134982 998398 0 0 998398 1.42857 -6758.16 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
0.2993 0.0134821 998386 0 0 998386 1.42857 -6758.08 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
0.301733 0.013466 998374 0 0 998374 1.42857 -6758 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
0.304167 0.0134498 998362 0 0 998362 1.42857 -6757.92 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
0.3066 0.0134337 998350 0 0 998350 1.42857 -6757.84 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
0.309033 0.0134175 998338 0 0 998338 1.42857 -6757.76 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
0.311467 0.0134014 998325 0 0 998325 1.42857 -6757.68 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
0.3139 0.0133852 998313 0 0 998313 1.42857 -6757.59 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
0.316333 0.0133691 998301 0 0 998301 1.42857 -6757.51 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
0.318767 0.0133529 998289 0 0 998289 1.42857 -6757.43 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
0.3212 0.0133368 998277 0 0 998277 1.42857 -6757.35 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
0.323633 0.0133206 998265 0 0 998265 1.42857 -6757.27 0 0 0 0 0 0 0 Tgs: 297.9 Tw: 293.029 dTdt: -2.01693 dTdtWall: 0.580169 
